hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
zahlreich,1,0,0,0,0,1,0
wütend,1,1,0,0,0,0,0
wer,1,0,1,0,0,0,0
wirkstoffe,1,0,0,1,0,0,0
wesermarsch,1,0,1,0,0,0,0
westlich,1,0,0,1,0,0,0
wie,1,0,0,0,0,1,0
wildbienenarten,1,0,0,1,0,0,0
willentlich,1,0,0,1,0,0,0
winter,1,0,0,0,1,0,0
wirtschaft,1,0,0,1,0,0,0
wählen,1,0,0,0,0,0,1
wirtschaftlich,1,0,0,0,1,0,0
woanders,1,0,1,0,0,0,0
wolf,1,1,0,0,0,0,0
worldbeeday,1,0,1,0,0,0,0
wulkow,1,1,0,0,0,0,0
wusste,1,0,0,1,0,0,0
unterstützt,1,0,1,0,0,0,0
unterschreibt,1,0,0,1,0,0,0
schädling,1,0,1,0,0,0,0
unterschreiben,1,0,1,0,0,0,0
spd,1,0,0,0,0,1,0
staat,1,1,0,0,0,0,0
startschuss,1,1,0,0,0,0,0
stein,1,0,0,0,0,0,1
stimmen,1,0,0,0,1,0,0
mangelnd,1,0,1,0,0,0,0
streichen,1,1,0,0,0,0,0
streuobstwiesen,1,0,0,0,0,1,0
stärkste,1,0,0,0,0,0,1
sven,1,1,0,0,0,0,0
söder,1,0,0,0,0,1,0
südafrika,1,0,0,1,0,0,0
südfrüchten,1,0,0,1,0,0,0
tagderbienen,1,0,0,1,0,0,0
tagen,1,0,0,0,0,1,0
spannende,1,0,1,0,0,0,0
spaghetti,1,0,1,0,0,0,0
sommertour2021,1,1,0,0,0,0,0
sich,1,0,0,0,1,0,0
schändlich,1,0,0,1,0,0,0
schütten,1,0,0,0,1,0,0
seit,1,1,0,0,0,0,0
seite,1,1,0,0,0,0,0
september,1,0,1,0,0,0,0
seriöse,1,0,0,0,0,0,1
sicher,1,0,0,0,0,1,0
sommertour,1,1,0,0,0,0,0
siemachenunssatt,1,0,0,0,0,0,1
situation,1,1,0,0,0,0,0
sitzungswoche,1,1,0,0,0,0,0
so,1,0,1,0,0,0,0
sofern,1,1,0,0,0,0,0
sofortprogramm,1,0,1,0,0,0,0
talentschulen,1,0,0,0,0,0,1
tausende,1,0,0,0,1,0,0
teamröttgen,1,1,0,0,0,0,0
umsatz,1,1,0,0,0,0,0
trotzen,1,0,0,1,0,0,0
tödlich,1,0,0,1,0,0,0
tönnies,1,0,0,0,1,0,0
töten,1,0,0,1,0,0,0
ua,1,0,0,1,0,0,0
uhr,1,1,0,0,0,0,0
umschreiben,1,1,0,0,0,0,0
treffen,1,1,0,0,0,0,0
umstellung,1,1,0,0,0,0,0
umweltfreundlich,1,0,0,0,0,1,0
unfair,1,0,1,0,0,0,0
unstrut,1,1,0,0,0,0,0
unternehmen,1,1,0,0,0,0,0
unternehmer,1,0,0,0,1,0,0
trockenmauern,1,0,0,0,0,1,0
traurig,1,0,0,1,0,0,0
telefon,1,1,0,0,0,0,0
tierärzten,1,1,0,0,0,0,0
teller,1,0,0,1,0,0,0
termin,1,0,1,0,0,0,0
thüringer,1,0,0,0,1,0,0
tierhaltung,1,0,1,0,0,0,0
tierschutz,1,0,1,0,0,0,0
tiertransporten,1,0,0,0,1,0,0
tod,1,0,0,1,0,0,0
traumpaar,1,1,0,0,0,0,0
tollen,1,0,0,1,0,0,0
totschweigen,1,0,0,0,1,0,0
traditionell,1,1,0,0,0,0,0
tragen,1,1,0,0,0,0,0
transparent,1,0,0,0,0,1,0
transparenz,1,0,0,1,0,0,0
massiv,1,0,0,1,0,0,0
kommission,1,0,1,0,0,0,0
mandats,1,1,0,0,0,0,0
cduvorsitz,1,1,0,0,0,0,0
bitte,1,0,0,1,0,0,0
bleiben,1,0,1,0,0,0,0
bm,1,1,0,0,0,0,0
brandner,1,0,0,0,1,0,0
bringen,1,0,0,0,0,1,0
buchen,1,0,0,1,0,0,0
bundesebene,1,0,0,0,0,1,0
bundestagsdebatte,1,0,1,0,0,0,0
bureg,1,0,0,1,0,0,0
bände,1,1,0,0,0,0,0
bäuerin,1,0,1,0,0,0,0
bürger,1,0,0,0,1,0,0
bürgerdialoge,1,0,0,0,1,0,0
bürgerinitiative,1,0,1,0,0,0,0
bürokratie,1,0,0,0,1,0,0
biotopschutz,1,1,0,0,0,0,0
biotop,1,0,0,0,0,1,0
biolandwirtschaft,1,1,0,0,0,0,0
betrieb,1,0,0,0,1,0,0
beschluß,1,1,0,0,0,0,0
bestehen,1,0,1,0,0,0,0
bestellung,1,0,0,0,0,0,1
bestätigung,1,0,0,0,0,0,1
besuchen,1,1,0,0,0,0,0
betreiben,1,0,0,1,0,0,0
betroffen,1,0,0,0,0,1,0
bilden,1,1,0,0,0,0,0
bevormundung,1,0,0,0,0,0,1
bevölkerung,1,1,0,0,0,0,0
beweisen,1,0,1,0,0,0,0
bewältigen,1,0,0,0,0,1,0
beziehungsweise,1,0,1,0,0,0,0
bezirksgeschäftsstelle,1,1,0,0,0,0,0
bürokratieabbau,1,0,0,0,0,0,1
co,1,0,0,0,1,0,0
entlasten,1,0,0,0,0,0,1
da,1,1,0,0,0,0,0
drei,1,0,0,0,0,0,1
durchkommen,1,0,0,0,1,0,0
echte,1,0,1,0,0,0,0
egal,1,0,1,0,0,0,0
eiern,1,0,1,0,0,0,0
eigentlich,1,0,1,0,0,0,0
eindämmung,1,1,0,0,0,0,0
einfach,1,1,0,0,0,0,0
einfahren,1,0,0,0,0,0,1
einig,1,0,0,1,0,0,0
einlandfährthoch,1,0,0,0,0,0,1
einsatzverbote,1,0,0,0,0,1,0
einwenden,1,0,0,0,0,0,1
einziehen,1,1,0,0,0,0,0
einzig,1,0,1,0,0,0,0
doppelstandard,1,0,1,0,0,0,0
donnerstag,1,0,1,0,0,0,0
do,1,0,0,1,0,0,0
deshalb,1,0,0,1,0,0,0
daneben,1,0,0,0,0,1,0
darmflora,1,0,1,0,0,0,0
debatte,1,1,0,0,0,0,0
demonstrieren,1,1,0,0,0,0,0
denn,1,0,0,0,1,0,0
deren,1,0,0,1,0,0,0
deter,1,1,0,0,0,0,0
diskutieren,1,1,0,0,0,0,0
deutsche,1,1,0,0,0,0,0
dezernent,1,1,0,0,0,0,0
dielinke,1,0,0,1,0,0,0
dieser,1,0,1,0,0,0,0
diffamieren,1,0,0,1,0,0,0
dimension,1,0,1,0,0,0,0
berufen,1,1,0,0,0,0,0
bekämpfen,1,0,1,0,0,0,0
beispiel,1,1,0,0,0,0,0
beid,1,0,0,0,0,0,1
achtet,1,1,0,0,0,0,0
acker,1,0,0,0,0,1,0
afghanistan,1,1,0,0,0,0,0
afrikanisch,1,0,0,1,0,0,0
agrarpolitik,1,0,0,0,0,0,1
allerdings,1,1,0,0,0,0,0
am,1,0,1,0,0,0,0
ander,1,0,0,0,0,1,0
angebot,1,0,0,1,0,0,0
annehmen,1,0,0,1,0,0,0
ansagen,1,1,0,0,0,0,0
ansatzweise,1,0,1,0,0,0,0
anstatt,1,0,0,0,0,0,1
antifaschismus,1,0,0,1,0,0,0
antragsrunde,1,1,0,0,0,0,0
abwertend,1,1,0,0,0,0,0
abweichungsmöglichkeiten,1,1,0,0,0,0,0
absicherung,1,1,0,0,0,0,0
23,1,0,0,0,1,0,0
18,1,1,0,0,0,0,0
2013,1,0,0,0,0,1,0
2021,1,1,0,0,0,0,0
2030,1,0,1,0,0,0,0
2035,1,0,1,0,0,0,0
21,1,1,0,0,0,0,0
300,1,0,0,1,0,0,0
abgeordneten,1,1,0,0,0,0,0
40,1,1,0,0,0,0,0
50,1,0,1,0,0,0,0
70,1,0,0,0,1,0,0
7000,1,0,0,0,1,0,0
abend,1,0,0,1,0,0,0
abgeben,1,1,0,0,0,0,0
anwaltszulassung,1,0,0,1,0,0,0
april,1,1,0,0,0,0,0
arbeit,1,0,0,0,1,0,0
beantragen,1,0,1,0,0,0,0
