hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
ein,17,3,1,5,0,3,5
arbeiten,17,0,0,11,1,4,1
gleich,17,1,1,13,0,2,0
aber,16,0,0,9,0,2,5
rentemit68,16,2,0,9,1,0,4
laschet,16,0,2,9,0,3,2
geben,16,0,1,6,0,4,5
innen,16,1,2,8,0,4,1
sprechen,16,1,0,4,1,2,8
pflege,16,1,1,9,0,5,0
konzept,16,0,0,3,0,2,11
miete,15,0,0,11,0,4,0
afd,15,0,0,2,13,0,0
all,15,0,0,10,1,2,2
beitrag,15,3,1,4,1,2,4
wichtig,15,4,0,2,0,1,8
renteneintrittsalter,15,3,0,2,0,4,6
idee,15,2,0,3,0,0,10
land,15,3,0,5,0,4,3
million,14,0,0,11,0,2,1
sich,14,6,0,4,0,1,3
klaren,14,2,2,4,0,3,3
finanzierbar,14,3,0,8,0,1,2
zeigen,14,1,0,6,2,0,5
reform,14,1,0,4,2,1,6
niedrig,14,1,0,10,1,1,1
verhindern,14,4,0,3,1,2,4
schaffen,14,4,0,4,0,2,4
altersvorsorge,14,0,1,3,2,1,7
abgeordnete,13,0,0,13,0,0,0
65,13,0,0,13,0,0,0
beamte,13,0,0,11,0,0,2
12,13,0,0,6,1,6,0
zeit,13,1,0,9,0,2,1
soziale,13,1,2,7,0,3,0
gerechtigkeit,13,2,0,10,0,1,0
68,13,0,0,10,1,2,0
steuer,13,0,1,7,0,0,5
frau,13,2,3,5,0,3,0
ander,13,3,0,2,0,1,7
100,13,0,0,6,0,1,6
grundsicherung,12,0,0,5,3,4,0
diese,12,1,0,4,2,2,3
reichen,12,0,1,4,1,2,4
öffentlich,12,0,1,8,0,0,3
neu,12,0,1,1,2,0,8
sicher,12,2,0,6,0,2,2
staat,12,3,0,4,1,0,4
sein,12,4,1,6,0,0,1
denken,12,0,0,4,0,1,7
sorgen,12,0,0,5,1,1,5
bildung,12,0,1,9,0,1,1
70,12,2,0,6,2,2,0
politiker,12,0,0,9,1,1,1
enden,12,1,1,8,0,0,2
arbeitnehmer,12,0,0,6,1,1,4
stärken,11,0,0,2,0,0,9
profitieren,11,0,0,3,1,1,6
rentensystem,11,0,0,6,1,0,4
30,11,0,0,6,1,3,1
grün,11,1,2,3,0,0,5
wie,11,0,0,2,0,6,3
setzen,11,1,0,3,3,2,2
linksrutsch,11,0,0,11,0,0,0
gute,11,3,0,5,0,2,1
deshalb,11,0,1,6,0,3,1
rentenversicherung,11,0,1,6,3,0,1
jed,11,0,0,7,0,0,4
helfen,11,0,1,4,1,0,5
schützen,11,0,0,10,0,1,0
eigentlich,10,0,0,4,0,3,3
bezahlbar,10,0,0,7,0,3,0
kürzen,10,2,1,6,0,1,0
erklären,10,1,0,3,0,1,5
einfach,10,0,0,4,2,1,3
damit,10,3,0,2,0,1,4
weg,10,1,1,4,1,0,3
nur,10,1,0,5,1,1,2
mehr,10,1,0,1,0,3,5
investition,10,0,0,9,0,0,1
20,10,1,1,6,1,0,1
leute,10,0,0,7,0,3,0
bei,10,3,1,1,1,2,2
beispiel,10,1,0,3,0,0,6
dafür,10,0,1,4,0,3,2
zum,10,2,0,5,0,1,2
grüne,10,0,2,3,1,0,4
steigen,9,0,0,2,1,2,4
63,9,2,1,3,0,2,1
bundestagswahl,9,1,0,3,1,2,2
stellen,9,0,1,3,0,3,2
bitte,9,0,0,4,0,2,3
schluss,9,1,0,8,0,0,0
recht,9,2,0,3,0,1,3
rentenkasse,9,0,1,6,0,0,2
bürgerversicherung,9,0,4,4,0,0,1
danken,9,0,3,2,0,1,3
faire,9,1,1,1,1,3,2
sagen,9,0,1,5,0,2,1
wählen,9,0,0,7,0,1,1
heute,9,1,0,3,1,0,4
einkommen,9,0,0,7,1,0,1
klima,9,2,0,2,1,1,3
privat,9,0,1,6,1,1,0
erhalten,9,0,2,6,0,1,0
selbstständige,9,0,0,8,0,0,1
solidarische,9,0,0,7,0,2,0
auch,9,0,0,2,0,4,3
starke,9,0,0,4,0,3,2
da,9,0,0,6,0,0,3
jetzt,9,0,0,3,0,1,5
klimagerechtigkeit,9,0,0,9,0,0,0
kinder,8,7,0,0,0,1,0
reden,8,0,0,5,0,1,2
kind,8,5,0,2,0,1,0
gemeinsam,8,2,1,1,0,1,3
falsch,8,1,0,2,0,1,4
gehen,8,2,0,3,0,1,2
erhöhen,8,0,1,1,1,1,4
krise,8,0,0,8,0,0,0
teilen,8,1,0,3,0,0,4
stabilisieren,8,2,0,0,0,0,6
modell,8,1,0,1,0,0,6
000,8,1,0,1,0,2,4
angst,8,1,0,5,0,2,0
genau,8,2,1,2,0,0,3
armut,8,1,0,6,1,0,0
gesellschaft,8,1,0,4,0,1,2
österreich,8,0,0,8,0,0,0
debatte,8,1,0,3,3,0,1
afdimbundestag,8,0,0,0,8,0,0
kanzler,8,0,0,2,0,5,1
groko,8,0,0,3,0,0,5
urteilen,8,4,0,0,0,1,3
bringen,8,0,0,3,0,0,5
bezahlen,8,0,0,2,4,0,2
sehen,8,1,0,2,0,2,3
10,8,0,1,2,0,2,3
alle,8,0,0,7,0,0,1
hier,8,0,1,1,0,3,3
vermögenssteuer,8,0,0,7,0,1,0
verdienen,8,0,0,5,0,1,2
prozent,8,1,0,6,0,1,0
co,8,1,1,3,0,0,3
letzt,8,1,0,4,2,0,1
19,8,0,0,6,0,0,2
viel,8,1,0,4,0,3,0
bürgern,8,1,0,3,1,0,3
schlagen,7,1,0,2,1,1,2
hand,7,1,0,5,0,1,0
kosten,7,2,2,2,0,0,1
warum,7,1,1,2,0,0,3
finanzierung,7,0,0,1,0,0,6
pro,7,1,0,3,0,1,2
rentenkonzept,7,2,0,3,0,0,2
leisten,7,1,0,3,0,1,2
lohnen,7,0,1,4,0,1,1
nachhaltig,7,1,0,1,0,0,5
grundrente,7,0,0,0,0,6,1
auszahlen,7,3,0,3,0,0,1
stimmen,7,1,0,5,0,0,1
rentengeld,7,7,0,0,0,0,0
hören,7,1,0,3,0,0,3
renteneintritt,7,4,0,0,0,0,3
partei,7,1,0,2,0,1,3
schwer,7,0,0,2,0,1,4
die,7,0,0,7,0,0,0
wirtschaft,7,0,0,3,0,1,3
67,7,2,0,4,0,1,0
scholzpacktdasan,7,0,0,0,0,7,0
antwort,7,1,0,3,0,1,2
wahl,7,1,0,6,0,0,0
forderung,7,1,0,4,2,0,0
mindestrente,7,0,0,7,0,0,0
erreichen,7,0,1,4,0,2,0
flexibel,7,0,0,0,0,0,7
drohen,7,0,0,4,1,0,2
renten,7,1,1,3,2,0,0
echt,7,0,0,6,0,0,1
einheit,7,0,0,6,0,1,0
anlegen,7,4,0,0,0,0,3
besser,7,2,0,1,0,0,4
generation,7,0,0,0,0,2,5
außenpolitik,7,0,0,5,0,1,1
gesundheitswesen,7,0,0,6,0,1,0
weiter,7,1,0,4,0,0,2
lang,7,0,1,3,0,2,1
lassen,7,1,0,3,0,1,2
europa,7,0,0,2,1,2,2
lösung,7,0,0,3,0,0,4
also,7,2,0,3,0,0,2
milliarde,7,0,0,3,0,0,4
vorbild,7,0,0,1,0,0,6
machtdaslandgerecht,7,0,0,7,0,0,0
wohnen,7,0,0,3,0,3,1
als,7,0,0,6,1,0,0
solidarisch,7,0,1,5,0,1,0
kein,7,0,0,4,0,0,3
gestern,7,0,0,4,0,0,3
rentenkürzungen,6,0,0,4,0,1,1
sorge,6,0,0,5,0,1,0
denn,6,0,1,2,0,0,3
gelten,6,0,0,3,0,1,2
reich,6,0,0,4,0,2,0
ost,6,0,0,4,0,2,0
zielen,6,0,0,1,0,4,1
bürger,6,1,0,4,0,0,1
53,6,0,0,5,0,1,0
antrag,6,0,1,4,1,0,0
ändern,6,0,1,3,1,0,1
generationengerechtigkeit,6,1,0,0,0,0,5
merz,6,0,0,6,0,0,0
finanz,6,0,0,1,0,0,5
gering,6,0,1,3,0,0,2
ca,6,1,0,3,1,0,1
finanzieren,6,1,0,3,0,0,2
west,6,0,0,4,0,2,0
video,6,0,0,4,0,2,0
morgen,6,0,0,3,1,2,0
wahlprogramm,6,0,0,3,0,0,3
sozialstaat,6,0,0,3,0,3,0
finden,6,0,0,3,0,1,2
gesundheit,6,0,0,5,0,1,0
politikwechsel,6,0,0,6,0,0,0
vergessen,6,1,0,3,1,1,0
baerbock,6,0,1,2,0,1,2
nein,6,0,0,4,0,1,1
13,6,0,0,6,0,0,0
scheitern,6,0,2,2,0,1,1
woche,6,0,1,1,1,2,1
diskutieren,6,2,0,1,0,1,2
lohn,6,0,0,4,0,1,1
nicht,6,1,1,0,1,1,2
regierung,6,2,0,3,0,1,0
dass,6,0,0,4,0,0,2
gt,6,0,0,5,0,0,1
sicherheit,6,1,0,1,1,3,0
rentenpolitik,6,0,2,2,0,0,2
deutlich,6,0,0,3,1,1,1
stärkung,6,0,2,1,1,1,1
rentenreform,6,1,0,3,0,0,2
lässt,6,3,0,2,0,0,1
versprechen,6,1,0,2,0,1,2
link,6,0,0,4,0,1,1
liegen,6,0,0,4,0,0,2
tw,6,6,0,0,0,0,0
diskussion,6,0,1,2,1,2,0
cdurausausderregierung,6,0,0,6,0,0,0
sage,6,0,0,4,0,1,1
haushalt,6,0,0,0,0,0,6
deutsch,6,0,0,3,1,1,1
enkelfitte,6,0,0,0,0,0,6
herr,6,0,0,4,0,0,2
nehmen,6,1,0,5,0,0,0
freuen,6,2,1,1,2,0,0
beschäftigt,6,0,0,4,1,1,0
langfristig,6,0,0,0,0,0,6
hartz,6,0,0,4,0,1,1
fair,6,1,0,1,0,1,3
aktuell,6,0,1,4,0,0,1
völlig,6,0,1,4,0,0,1
btw2021,6,0,0,6,0,0,0
osten,6,0,0,6,0,0,0
vorstellen,6,0,1,1,0,0,4
gleichzeitig,6,1,0,2,0,1,2
welch,6,1,0,4,0,1,0
programm,5,0,0,3,0,0,2
etc,5,0,1,0,1,2,1
verlangen,5,0,0,2,0,0,3
dann,5,0,0,4,0,0,1
mieten,5,0,0,4,0,1,0
mietendeckel,5,0,0,5,0,0,0
eu,5,3,1,0,0,1,0
konkret,5,0,0,4,0,0,1
bedeuten,5,0,0,4,0,0,1
vielzutun,5,0,0,0,0,0,5
erwerbstätigenversicherung,5,0,0,2,0,3,0
daseinsvorsorge,5,0,0,2,0,3,0
besteuerung,5,0,0,3,0,1,1
umsetzen,5,0,0,0,1,3,1
machbar,5,1,0,4,0,0,0
vollzeit,5,0,1,3,0,1,0
vor,5,0,0,2,0,2,1
realität,5,1,0,2,0,0,2
uhr,5,0,0,2,1,0,2
bfh,5,1,0,0,1,1,2
künftig,5,0,0,0,0,3,2
lösen,5,0,0,0,1,0,4
bitten,5,1,0,2,0,1,1
entlasten,5,0,0,5,0,0,0
kämpfen,5,1,0,1,0,3,0
rauf,5,0,0,5,0,0,0
priorität,5,0,3,1,1,0,0
bekenntnis,5,0,0,3,0,2,0
erhöhung,5,0,0,2,0,3,0
ermöglichen,5,0,1,2,0,1,1
wagen,5,0,0,3,0,0,2
wahlkampf,5,0,1,2,0,1,1
meist,5,0,1,2,1,0,1
dazu,5,0,2,1,0,2,0
merkel,5,1,0,4,0,0,0
phoenixrunde,5,5,0,0,0,0,0
rendite,5,0,1,1,0,0,3
dielinke,5,0,0,5,0,0,0
niveau,5,0,0,4,0,1,0
finanzminister,5,0,0,0,1,0,4
garantieren,5,0,1,2,1,1,0
zusätzlich,5,1,0,4,0,0,0
heilen,5,0,0,2,2,0,1
hart,5,0,0,3,0,2,0
fragen,5,1,0,2,1,0,1
gelingen,5,0,0,1,0,2,2
freitag,5,0,1,2,2,0,0
armin,5,0,2,1,0,1,1
klein,5,1,0,2,0,1,1
wissen,5,1,0,2,0,0,2
nach,5,0,0,5,0,0,0
sogar,5,1,0,2,0,1,1
renteneintrittsalters,5,0,0,2,0,3,0
wo,5,0,0,2,0,2,1
respekt,5,0,0,0,0,5,0
olaf,5,0,1,0,0,0,4
anweisen,5,0,0,4,0,1,0
am,5,1,1,2,1,0,0
anständig,5,0,1,0,0,4,0
sozialleistungen,5,1,0,4,0,0,0
anheben,5,0,0,4,0,1,0
wollen,5,0,0,5,0,0,0
generationengerecht,5,3,0,0,0,1,1
iv,5,0,0,4,0,0,1
statt,5,0,0,5,0,0,0
modern,5,1,0,0,0,0,4
infrastruktur,5,0,0,4,0,0,1
neoliberalen,5,0,0,4,0,0,1
nichts,5,0,0,1,0,1,3
40,5,0,0,3,1,0,1
fehlen,5,0,0,1,0,0,4
noch,5,0,0,4,0,1,0
stunde,5,1,0,3,0,0,1
über,5,0,1,3,0,1,0
beziehen,4,0,0,1,0,1,2
ohne,4,1,0,1,0,0,2
neustart,4,0,1,1,0,0,2
200,4,1,0,3,0,0,0
laufen,4,0,0,0,2,1,1
einbeziehung,4,0,0,3,1,0,0
echte,4,0,0,2,0,0,2
rentenalter,4,0,0,2,1,0,1
gewerkschaft,4,0,0,4,0,0,0
betroffene,4,0,0,3,0,0,1
versuchen,4,1,0,0,0,1,2
laut,4,0,0,1,0,0,3
mutter,4,3,0,0,0,1,0
sinnvoll,4,0,0,3,0,0,1
gerne,4,0,0,1,0,1,2
einführung,4,1,0,2,0,0,1
15,4,0,0,3,1,0,0
angehen,4,0,0,1,0,1,2
1200,4,0,0,4,0,0,0
infostand,4,0,0,3,1,0,0
besteuern,4,0,0,3,1,0,0
einig,4,0,0,3,0,0,1
mann,4,0,1,3,0,0,0
markt,4,0,0,3,0,0,1
generationengerechte,4,1,0,0,0,0,3
niedriglöhne,4,0,0,4,0,0,0
ostdeutsch,4,0,0,4,0,0,0
populismus,4,2,0,2,0,0,0
unternehmen,4,0,0,3,0,1,0
vermögen,4,1,0,3,0,0,0
dauerhaft,4,1,1,0,0,0,2
schule,4,0,0,4,0,0,0
halten,4,0,1,0,0,0,3
digitalisierung,4,0,0,2,0,1,1
börse,4,0,0,3,0,0,1
vermuten,4,0,0,2,0,0,2
ruhestand,4,0,0,1,2,0,1
jahrzehnt,4,0,0,0,0,0,4
deswegen,4,0,0,0,0,0,4
abschaffen,4,1,0,2,1,0,0
60,4,0,0,2,0,2,0
schulde,4,1,0,1,0,1,1
ja,4,1,3,0,0,0,0
historisch,4,0,0,3,0,1,0
demografie,4,0,0,0,0,0,4
45,4,0,0,4,0,0,0
nächst,4,0,0,1,0,1,2
private,4,0,0,4,0,0,0
400,4,0,0,2,0,2,0
lebensstandard,4,0,0,4,0,0,0
längst,4,0,1,0,0,1,2
verlieren,4,0,0,2,0,0,2
lebensleistung,4,0,0,3,0,1,0
verstehen,4,1,0,2,0,0,1
raus,4,0,0,2,0,0,2
links,4,0,0,2,0,0,2
nachdenken,4,0,1,2,0,0,1
abschaffung,4,0,0,3,0,1,0
dauern,4,0,0,0,0,0,4
zur,4,1,0,1,0,0,2
blicken,4,0,0,0,0,1,3
25,4,0,0,0,2,1,1
legen,4,1,0,0,0,2,1
nötigen,4,1,0,2,0,0,1
im,4,0,0,3,0,0,1
tagen,4,0,1,2,0,1,0
meine,4,0,0,2,0,1,1
stabilisierung,4,0,1,0,0,0,3
fast,4,0,2,1,1,0,0
minister,4,0,0,1,2,0,1
energie,4,0,0,1,1,2,0
fürs,4,0,0,2,0,1,1
enkelfit,4,0,0,0,0,0,4
planen,4,0,0,1,0,1,2
führen,4,0,1,1,0,0,2
streiten,4,0,0,3,0,1,0
toll,4,0,0,1,0,1,2
klar,4,0,0,0,0,3,1
vorlegen,4,1,0,0,0,0,3
csu,4,0,0,1,0,3,0
entlastung,4,1,0,1,0,0,2
entscheiden,4,0,0,3,0,0,1
meinung,4,1,0,2,0,0,1
kriegen,4,0,0,2,1,1,0
studie,4,0,1,1,0,0,2
spielen,4,0,0,4,0,0,0
fest,4,1,0,0,0,1,2
wann,4,0,0,2,0,1,1
ostdeutschland,4,0,0,3,1,0,0
mindestens,4,0,0,4,0,0,0
teuer,4,0,0,0,0,1,3
vorschlagen,4,0,1,2,0,0,1
weiß,4,0,1,1,0,1,1
mittwoch,4,0,0,1,0,0,3
kritisieren,4,0,0,1,1,0,2
