hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
impfen,81,9,15,13,6,14,24
viel,81,15,20,13,2,19,12
stimmen,80,9,13,37,3,14,4
meine,80,4,17,30,3,15,11
nach,80,11,18,23,5,12,11
warum,80,10,22,26,11,3,8
grün,79,7,23,30,9,6,4
gewalt,79,6,14,33,3,16,7
partei,79,10,11,36,7,6,9
da,79,10,13,27,7,13,9
maas,78,5,12,34,16,0,11
milliarde,77,5,21,40,6,3,2
hoch,77,10,13,23,3,20,8
afghanisch,77,5,25,21,6,12,8
antrag,77,2,33,23,3,6,10
nicht,76,10,15,21,10,9,11
abzug,76,11,15,24,3,20,3
aufrüstung,75,2,12,52,1,8,0
nachricht,74,10,12,14,1,21,16
nein,74,7,4,43,11,4,5
klar,74,24,14,12,7,9,8
union,74,4,26,29,3,9,3
kein,74,5,18,28,10,8,5
bild,73,8,14,12,12,8,19
weltweit,72,14,14,16,2,18,8
aktuell,72,11,13,24,3,10,11
solidarität,71,9,22,16,2,12,10
gespräch,71,14,9,17,0,24,7
hören,71,17,9,22,3,11,9
schutz,70,17,15,11,3,17,7
unterstützung,70,11,22,11,1,15,10
laschet,70,7,21,30,3,7,2
sich,70,9,10,24,2,13,12
scheitern,69,8,11,35,4,8,3
ablehnen,69,4,30,24,3,3,5
abschiebung,69,0,21,37,2,9,0
geld,69,4,11,39,2,9,4
erfolgen,69,12,11,17,1,22,6
nehmen,68,10,9,24,3,10,12
falsch,68,8,11,24,6,13,6
situation,68,6,21,16,1,14,10
bei,68,6,14,24,2,15,7
problem,68,8,13,27,4,5,11
zukunft,68,15,19,11,2,13,8
mali,68,9,4,40,3,3,9
teilen,67,17,9,20,5,7,9
genau,67,3,13,17,3,17,14
arbeiten,67,8,15,19,5,15,5
antwort,67,9,17,23,2,9,7
partner,66,25,12,13,1,7,8
gedanke,66,10,14,11,2,14,15
waffe,66,1,4,49,0,8,4
eigentlich,66,6,7,28,8,8,9
beenden,66,10,13,29,2,9,3
kind,65,2,13,19,10,17,4
tragen,65,7,24,18,3,9,4
schützen,65,11,11,16,1,18,8
einsetzen,65,8,9,24,5,11,8
csu,64,6,32,20,3,2,1
deutlich,64,15,15,13,2,13,6
zielen,64,9,11,18,1,18,7
halten,64,4,20,15,8,12,5
capitol,64,7,9,20,1,10,17
süden,64,0,12,48,0,4,0
außenpolitik,64,11,16,21,4,5,7
beispiel,63,13,11,15,6,7,11
gestern,63,12,11,19,2,7,12
leisten,62,22,10,10,1,10,9
wirecard,62,3,12,39,1,2,5
ort,62,8,15,14,4,13,8
sofort,61,8,14,17,5,15,2
000,61,9,5,29,6,8,4
monat,61,2,20,11,6,5,17
erreichen,61,10,7,16,1,20,7
denken,61,13,8,17,2,12,9
folge,61,5,16,11,4,18,7
mehr,60,9,14,19,2,7,9
interview,60,15,13,13,2,12,5
verlieren,60,7,10,15,4,18,6
westen,60,12,5,21,4,4,14
groß,59,13,13,13,0,12,8
bewaffnen,59,29,1,21,0,5,3
we,59,15,11,13,0,17,3
ander,59,8,14,16,5,11,5
entscheiden,59,9,14,20,1,9,6
am,59,9,14,19,4,9,4
treffen,59,8,12,21,1,11,6
deshalb,58,11,4,20,2,16,5
btw21,58,4,8,25,6,6,9
10,58,11,18,11,4,13,1
seehofer,58,0,30,17,4,3,4
hongkong,57,5,17,1,0,11,23
lösung,57,8,10,11,3,16,9
kampf,57,15,14,15,3,8,2
angriff,57,7,13,14,3,11,9
präsident,57,6,6,15,7,15,8
dass,57,6,16,14,6,9,6
uhr,56,9,10,16,0,9,12
wissen,56,6,14,14,6,9,7
verhindern,56,3,18,19,2,8,6
donald,56,12,8,12,3,11,10
haben,56,5,9,20,7,10,5
bekommen,55,4,8,25,7,8,3
juni,55,2,16,27,2,4,4
sorgen,55,4,10,12,6,17,6
lässt,55,8,12,19,0,10,6
on,54,9,11,10,1,19,4
auf,54,12,8,21,3,4,6
interesse,54,17,9,11,4,9,4
berlin,54,9,9,9,13,11,3
schwer,54,12,6,9,2,17,8
führen,54,9,8,28,0,6,3
krise,54,8,21,15,2,6,2
datum,54,4,12,10,2,26,0
diplomatie,53,11,4,14,1,17,6
bureg,53,0,11,40,1,0,1
wahl,53,9,10,14,4,11,5
können,53,3,11,16,4,9,10
völlig,53,16,6,14,3,8,6
sagen,53,8,9,16,7,5,8
versuchen,53,3,13,19,3,7,8
schreiten,53,9,17,12,2,6,7
erklären,53,4,10,19,4,11,5
wort,52,6,14,14,2,10,6
gefährden,52,3,15,23,1,5,5
diskutieren,52,12,12,12,1,3,12
türkei,52,3,13,23,2,8,3
ortskräften,52,2,27,11,0,4,8
man,52,5,6,23,4,4,10
europäisch,52,16,12,11,0,5,8
gefahr,52,10,11,17,3,6,5
nutzen,52,11,13,9,3,11,5
stoppen,52,3,13,26,2,5,3
einzig,51,9,7,17,5,9,4
via,51,4,5,21,7,1,13
nur,51,12,13,15,2,4,5
demokratisch,51,4,10,12,3,8,14
gefährlich,51,10,14,8,4,7,8
stärken,51,16,5,14,0,11,5
million,51,5,8,16,13,6,3
evakuieren,51,6,21,11,3,3,7
beginnen,51,10,9,17,2,9,4
bekenntnis,50,17,0,30,0,3,0
menschenleben,50,1,18,15,3,3,10
arbeit,50,6,12,15,2,12,3
tag,50,9,14,7,1,14,5
2021,50,7,6,17,7,6,7
un,50,8,9,18,3,7,5
ziehen,49,4,6,19,3,11,6
während,49,1,4,26,6,3,9
terror,49,12,5,20,2,4,6
kämpfen,49,7,7,19,3,8,5
bevölkerung,49,4,5,18,2,13,7
dielinke,48,1,0,47,0,0,0
jed,48,5,10,16,5,6,6
aufnahme,48,0,15,21,7,5,0
krieg,48,0,4,41,0,2,1
massiv,48,5,19,13,1,7,3
außenminister,48,4,12,11,7,2,12
wahlkampf,48,2,19,5,1,12,9
damit,48,6,6,14,2,12,8
sicher,48,5,17,15,3,4,4
national,48,12,10,13,2,6,5
übernehmen,48,7,13,15,3,6,4
verteidigen,47,8,9,10,4,8,8
nächst,47,9,10,13,1,8,6
ja,47,6,6,19,4,3,9
fragen,47,5,6,21,5,5,5
militärisch,47,6,5,22,0,11,3
raus,47,4,14,21,2,4,2
chance,47,6,21,5,2,6,7
sozial,47,0,7,29,1,7,3
beziehung,47,13,6,8,1,12,7
zum,47,6,9,20,3,5,4
aufklärung,47,2,30,10,0,1,4
zusammenarbeit,46,15,12,2,2,11,4
biontech,46,2,2,1,5,34,2
antisemitismus,46,5,4,5,9,9,14
klima,46,9,18,11,2,4,2
dringen,46,4,15,14,0,2,11
rüstungsexporte,46,0,7,31,0,6,2
strategie,46,8,8,4,2,10,14
fall,46,5,14,12,1,11,3
wo,46,9,5,16,6,3,7
that,46,7,6,4,1,23,5
herausforderung,46,20,7,6,0,9,4
flughafen,45,9,14,9,3,7,3
passieren,45,5,16,10,1,5,8
entscheidung,45,10,14,7,2,8,4
angehörige,45,5,11,9,3,10,7
with,45,13,8,5,0,13,6
fast,45,9,8,14,0,8,6
fdp,45,1,4,24,3,1,12
freiheit,45,13,4,5,3,8,12
mandat,44,9,5,18,1,5,6
person,44,6,4,14,3,14,3
doch,44,5,13,16,3,4,3
weder,44,6,11,12,4,5,6
nun,44,3,4,23,3,5,6
stunde,44,6,5,14,3,10,6
folgen,44,4,10,14,5,6,5
als,44,10,10,9,3,6,6
verlassen,43,9,8,14,1,6,5
twitter,43,3,2,11,5,15,7
tun,43,2,16,12,3,5,5
euro,43,3,12,18,6,1,3
politische,43,8,10,10,2,8,5
angesichts,43,2,13,18,2,5,3
konflikt,43,8,10,11,0,6,8
spät,43,4,10,12,3,6,8
fahren,42,3,3,11,1,11,13
gerecht,42,1,13,19,1,6,2
olaf,42,5,19,6,1,10,1
lieferkettengesetz,42,1,11,15,0,15,0
alle,42,9,6,13,2,9,3
kraft,42,6,6,14,3,8,5
sanktion,42,5,13,6,2,12,4
rollen,42,14,4,6,3,9,6
egal,42,6,8,15,2,8,3
seit,42,6,11,9,2,10,4
baerbock,42,6,8,20,4,0,4
herr,42,7,13,10,6,5,1
internationale,42,5,9,9,1,16,2
it,42,4,5,20,1,9,3
parlament,42,4,11,11,2,6,8
verstehen,42,4,6,13,3,9,7
von,42,8,13,9,3,8,1
spielen,41,8,8,9,5,6,5
region,41,6,9,11,3,8,4
diskussion,41,12,6,14,1,5,3
malen,41,9,4,12,3,10,3
vor,41,2,8,13,6,7,5
humanitär,41,2,7,15,2,13,2
rettung,41,3,11,13,1,6,7
breg,41,1,22,8,4,0,6
freuen,41,10,3,8,1,11,8
co2,40,3,7,7,6,4,13
lieferkette,40,1,9,17,0,12,1
frei,40,4,5,4,3,14,10
fehler,40,6,14,10,1,4,5
macht,40,3,6,17,4,7,3
planen,40,7,10,11,3,3,6
engagement,40,11,9,4,0,14,2
impfung,39,3,1,4,1,29,1
abschieben,39,2,11,21,2,3,0
triell,39,7,14,10,0,4,4
weil,39,1,9,14,0,3,12
eskalation,39,10,4,18,0,6,1
abgeordnete,39,4,9,16,2,4,4
amt,39,2,13,11,4,6,3
our,39,18,5,5,0,9,2
entwicklung,39,8,11,6,1,9,4
amerikanischen,39,7,1,17,0,13,1
19,39,3,7,23,0,5,1
konkret,38,4,10,14,1,4,5
mrd,38,2,5,17,3,10,1
liegen,38,6,9,5,2,10,6
gute,38,7,5,8,2,12,4
außen,38,9,4,13,1,2,9
myanmar,38,0,11,9,2,13,3
öffentlich,38,2,2,19,0,10,5
konsequenz,38,3,11,14,1,6,3
afghane,38,3,1,11,18,5,0
groko,38,1,15,11,1,3,7
beitrag,38,11,5,10,1,8,3
zeichen,38,10,5,8,0,6,9
bedeuten,37,8,2,23,1,2,1
offenbaren,37,2,6,19,4,2,4
notwendig,37,9,11,8,0,6,3
gerade,37,6,6,12,1,7,5
drohen,37,1,11,11,2,7,5
stich,37,4,8,15,3,1,6
deutsche,37,12,6,5,4,6,4
dienst,37,12,10,6,2,4,3
afghanische,37,3,8,15,2,4,5
einig,37,6,7,7,2,10,5
30,37,8,5,17,1,2,4
leute,37,1,5,19,4,3,5
12,37,1,5,16,2,9,4
schreiben,36,2,8,18,2,3,3
system,36,4,12,10,1,6,3
nation,36,3,6,15,2,9,1
gehören,36,5,11,10,0,5,5
2020,36,5,4,15,3,6,3
geschichte,36,1,11,9,2,8,5
kritisieren,36,0,6,17,0,5,8
voll,36,9,3,7,1,12,4
hass,36,4,8,10,3,5,6
signal,35,10,10,4,2,4,5
gleichzeitig,35,5,5,12,0,9,4
blockieren,35,4,9,19,0,1,2
drucken,35,2,8,13,2,5,5
15,35,3,4,9,4,9,6
dazu,35,9,6,5,2,9,4
demokrat,35,3,8,6,1,5,12
sicherheitspolitik,35,8,1,15,2,2,7
helfer,35,3,12,12,2,4,2
fehlen,35,4,8,9,2,6,6
israelunderattack,35,16,1,1,7,3,7
trotzen,35,5,11,10,0,7,2
auswärtige,35,5,16,7,1,4,2
anschlag,35,5,8,10,1,5,6
opfern,35,4,6,6,1,12,6
kritik,35,2,6,11,4,5,7
gesamt,35,4,5,16,2,5,3
studie,35,3,2,7,1,21,1
glauben,35,3,7,6,4,7,8
link,34,2,1,24,4,2,1
23,34,3,8,11,0,1,11
platzen,34,6,4,7,1,1,15
berichten,34,3,8,9,3,7,4
holen,34,6,7,5,12,1,3
kosten,34,4,7,13,4,3,3
mann,34,4,1,14,7,4,4
sogar,34,5,9,10,2,7,1
auslandseinsätze,34,2,3,23,1,4,1
erwarten,34,4,8,9,3,4,6
austausch,34,16,2,5,0,8,3
bekämpfen,34,4,6,15,4,3,2
ergebnis,34,7,5,6,1,9,6
gerne,34,4,4,12,3,5,6
bieten,34,7,8,10,1,4,4
echt,33,5,10,10,0,5,3
verurteilen,33,7,6,6,1,7,6
position,33,6,3,14,2,4,4
klimakrise,33,2,21,9,0,1,0
mindeststeuer,33,1,2,7,0,19,4
abend,33,8,4,8,1,7,5
schnell,33,7,7,4,3,6,6
ermöglichen,33,7,6,4,5,8,3
grund,33,6,9,6,5,2,5
ukraine,33,8,0,12,2,8,3
zustimmen,33,6,4,15,0,5,3
lang,33,4,9,5,2,7,6
luftbrücke,33,1,7,18,1,5,1
sterben,33,2,2,20,2,6,1
lernen,32,1,9,4,3,8,7
dafür,32,6,8,8,2,6,2
sehr,32,8,6,8,1,6,3
kanzlerin,32,2,10,11,1,2,6
sache,32,7,4,9,1,5,6
aufnehmen,32,3,9,11,3,3,3
oder,32,3,5,12,4,5,3
verdienen,32,4,4,9,2,4,9
truppe,32,7,4,9,1,1,10
rüstung,31,2,4,20,0,5,0
not,31,2,8,9,2,8,2
werten,31,5,9,1,5,6,5
schlimm,31,1,10,8,3,4,5
forderung,31,4,9,16,0,0,2
verantwortlich,31,5,9,6,6,4,1
scheinen,31,4,4,7,3,10,3
initiative,31,5,8,10,0,4,4
mission,31,15,4,8,1,1,2
erneut,31,2,6,11,1,7,4
fest,31,9,8,4,1,4,5
unbürokratisch,31,2,9,12,0,5,3
erfolgreich,31,12,2,2,7,6,2
bereiten,31,7,3,9,0,10,2
polizei,31,4,6,16,1,2,2
lesen,31,2,5,8,1,9,6
zivil,31,5,0,16,0,10,0
zahlen,31,1,5,10,9,4,2
21,31,5,8,8,1,2,7
