hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
arbeit,136,20,33,36,5,25,17
freiheit,136,16,23,10,27,17,43
neu,135,17,32,35,4,13,34
digital,135,29,29,25,2,17,33
nach,135,20,24,30,8,29,24
leute,135,12,18,59,14,23,9
schwer,134,19,23,20,6,37,29
treffen,134,23,29,23,11,19,29
via,131,18,14,24,28,12,35
deutsch,131,15,25,29,20,19,23
völlig,131,11,30,27,21,14,28
spannend,131,28,33,29,4,11,26
twitter,130,19,19,48,7,18,19
dass,129,18,28,43,6,17,17
30,129,21,31,38,3,17,19
zielen,129,15,29,20,9,26,30
auf,128,20,25,31,7,22,23
europa,128,27,34,15,6,30,16
als,127,24,21,33,12,18,19
dann,127,17,14,20,9,34,33
wahl,125,26,24,33,10,13,19
führen,125,20,17,29,12,19,28
live,124,13,32,21,8,20,30
staat,124,13,13,35,14,15,34
nein,123,12,9,30,20,24,28
fragen,123,17,20,23,16,23,24
fall,122,20,29,26,10,14,23
bitte,122,10,16,37,8,29,22
gute,121,29,22,25,1,26,18
denken,121,12,18,38,10,17,26
laufen,121,23,24,28,9,17,20
lesen,120,12,16,39,4,18,31
2021,120,6,38,22,15,12,27
abgeordnete,120,6,19,46,9,23,17
klar,119,19,36,15,14,15,20
baerbock,118,14,21,28,16,24,15
gesellschaft,118,15,25,24,12,14,28
sache,117,13,22,16,6,21,39
20,117,16,27,34,10,17,13
dank,117,31,30,23,5,11,17
notwendig,116,20,24,34,3,19,16
lässt,116,9,21,30,6,19,31
kennen,116,24,14,26,9,28,15
schreiben,115,9,17,44,10,19,16
schule,115,11,41,13,8,24,18
lage,114,13,36,12,4,23,26
jed,114,15,19,20,11,19,30
idee,114,22,32,13,7,11,29
usa,114,19,18,43,4,20,10
mehrheit,113,11,16,32,11,25,18
deshalb,113,20,18,32,3,17,23
familie,113,16,26,24,16,9,22
gespräch,112,22,12,33,7,22,16
10,111,20,24,28,5,23,11
sogar,111,6,13,27,9,37,19
mpk,111,13,19,6,2,11,60
mehr,110,10,30,31,4,11,24
tragen,110,15,21,26,11,16,21
nutzen,110,12,31,19,8,18,22
bund,109,22,22,22,6,10,27
ändern,108,9,24,25,10,14,26
mietendeckel,108,15,8,49,2,5,29
schutz,108,12,30,14,5,19,28
morgen,108,20,29,25,3,15,16
unternehmen,106,14,20,28,2,17,25
link,105,13,6,42,21,16,7
richtig,105,18,20,12,12,22,21
spahn,105,4,14,40,8,15,24
kollege,103,27,13,10,11,16,26
echt,102,4,27,29,7,17,18
schön,102,8,17,25,15,12,25
glauben,100,11,18,25,13,15,18
bafin,100,25,30,27,0,4,14
koalition,100,9,44,16,2,11,18
einsatz,99,10,17,27,4,26,15
welt,99,22,14,25,10,13,15
15,99,14,25,15,14,16,15
geld,98,10,15,40,4,9,20
bekommen,98,12,17,25,9,20,15
weil,98,7,19,29,7,25,11
grund,98,9,18,21,15,17,18
wo,98,5,14,30,8,16,25
voll,98,20,13,20,5,23,17
antwort,97,13,25,24,4,12,19
denn,97,14,14,30,4,12,23
ziehen,97,11,15,19,8,21,23
vor,97,13,15,29,5,18,17
einzig,96,17,14,22,9,16,18
beginnen,95,14,22,20,3,19,17
bildung,94,13,20,26,11,4,20
folge,94,7,22,22,8,15,20
wirtschaft,94,20,24,17,2,6,25
dringen,94,8,29,19,2,19,17
weiß,93,20,16,18,12,13,14
beitrag,92,14,17,21,11,20,9
frei,92,15,10,8,13,19,27
vertrauen,92,21,10,19,2,15,25
konkret,91,5,22,28,3,15,18
rein,91,11,20,23,6,14,17
seite,91,8,16,24,6,24,13
fehlen,90,8,22,17,7,12,24
online,90,10,18,35,7,8,12
verlieren,90,12,11,19,4,21,23
18,89,9,17,24,12,8,19
ort,89,16,30,10,3,15,15
mann,88,8,16,18,13,16,17
interview,88,7,14,36,5,12,14
ergebnis,88,12,9,15,6,23,23
kriegen,88,5,9,55,6,7,6
bürgern,88,14,7,5,40,8,14
lernen,87,11,20,17,5,10,24
bitten,87,12,13,22,4,18,18
leider,87,15,14,14,6,20,18
soziale,87,8,21,38,2,12,6
triefen,86,15,27,9,4,12,19
12,86,14,18,18,2,22,12
kanzlerin,86,8,9,16,11,14,28
weder,86,15,14,14,8,10,25
digitalisierung,86,14,25,13,2,8,24
aufklärung,86,17,34,14,0,13,8
passieren,86,8,23,21,4,15,15
euro,85,7,18,36,5,6,13
video,85,3,7,35,3,24,13
um,85,11,25,18,7,9,15
fast,85,6,8,20,6,23,22
beschließen,85,7,18,18,4,13,25
lang,85,9,17,22,5,13,19
kosten,85,14,23,18,7,7,16
dafür,84,13,24,12,2,19,14
seit,84,8,23,20,7,9,17
gehören,84,9,14,14,6,12,29
umsetzen,84,10,26,15,5,11,17
sicherheit,84,21,11,19,5,12,16
über,84,16,18,17,3,7,23
sorgen,84,15,18,16,10,13,12
alle,84,11,10,31,5,13,14
richtige,84,17,12,10,3,19,23
respekt,83,13,13,9,2,24,22
schnell,83,15,21,3,3,16,25
erfolgen,83,22,14,14,2,21,10
interesse,83,16,19,26,2,11,9
2020,83,5,17,19,11,8,23
bild,83,12,14,15,26,5,11
chance,83,18,20,4,3,11,27
regel,83,9,21,22,1,17,13
zb,83,6,19,28,1,16,13
offenbaren,83,7,17,22,10,13,14
schaden,82,13,14,12,6,20,17
politiker,82,15,9,20,12,9,17
tweet,82,19,6,21,2,14,20
triell,82,15,39,9,1,9,9
folgen,82,6,16,24,3,14,19
konzept,82,4,17,13,0,10,38
scheinen,82,6,19,21,1,16,19
eher,81,6,17,20,4,15,19
gewalt,81,12,9,16,7,16,21
rente,81,11,1,30,9,10,20
co2,81,15,16,13,5,6,26
bundeswehr,81,14,12,34,4,9,8
kampf,81,8,15,25,2,23,8
massiv,81,6,28,17,5,15,10
plenum,80,23,24,9,6,7,11
halt,80,7,13,28,4,14,14
persönlich,80,17,10,12,7,22,12
situation,80,14,16,18,5,16,11
hart,80,7,14,13,6,16,24
wort,80,12,15,17,5,19,12
alt,80,15,12,18,8,14,13
äußern,79,13,11,23,6,11,15
rot,79,22,4,14,8,6,25
artikel,79,8,7,29,4,18,13
00,79,9,22,25,4,4,15
gerade,79,11,20,16,5,12,15
test,78,6,9,16,4,17,26
doch,78,4,18,20,4,14,18
groß,78,15,15,17,12,7,12
studie,78,2,9,11,3,42,11
also,78,8,14,23,4,15,14
oder,78,9,16,6,7,17,23
hilfe,77,10,17,9,4,22,15
arbeiten,77,17,13,16,3,17,11
unterstützung,77,13,14,18,3,19,10
nötigen,77,5,24,8,4,21,15
zahlen,77,5,15,26,6,9,16
klima,77,6,38,6,4,14,9
konsequenz,76,8,16,16,10,8,18
hab,76,15,18,23,2,14,4
rollen,76,18,21,15,3,9,10
sachlich,76,12,11,13,4,11,25
covid19,76,8,14,11,16,9,18
söder,76,6,15,10,9,10,26
million,76,8,14,24,8,12,10
scheuer,76,1,40,18,0,3,14
punkt,75,12,16,19,1,14,13
nochmal,75,5,16,26,6,17,5
covid,75,6,5,9,2,46,7
nrw,75,4,14,18,17,8,14
darüber,75,9,28,11,2,9,16
zu,75,7,11,18,8,11,20
erreichen,75,6,23,18,3,15,10
fallen,75,13,21,18,4,8,11
welch,75,9,27,11,8,7,13
minister,75,8,22,12,3,5,25
erwarten,75,10,13,16,3,17,16
erhalten,74,9,9,15,9,13,19
medium,74,8,7,15,24,11,9
position,74,5,15,17,4,13,20
europäisch,74,7,21,11,3,18,14
zur,74,11,11,25,9,8,10
dazu,74,9,17,12,6,17,13
nennen,74,8,15,19,8,13,11
bundestagswahl,73,8,22,19,16,4,4
ortskräfte,73,3,35,20,3,5,7
ernst,73,8,21,18,0,11,15
fällen,73,7,11,16,5,23,11
deutsche,72,14,12,9,14,10,13
datum,72,5,10,15,0,33,9
11,72,9,15,21,10,10,7
vielleicht,72,11,12,14,3,17,15
000,71,11,10,18,5,15,12
russland,71,10,12,12,5,21,11
einsetzen,71,9,11,17,2,21,11
reform,71,5,21,8,2,10,25
halte,71,13,6,21,1,15,15
jung,71,12,9,8,3,4,35
egal,71,4,12,17,8,16,14
sehr,71,14,19,9,3,18,8
malen,71,7,9,18,6,18,13
perspektive,71,8,18,7,1,9,28
infektionsschutzgesetz,71,12,3,13,6,4,33
spät,71,4,19,13,2,17,16
funktionieren,70,7,10,11,6,19,17
inhalt,70,8,10,16,0,14,22
bauen,70,14,14,11,3,7,21
weiterhin,70,10,13,12,7,15,13
stärken,69,12,17,11,1,14,14
statt,69,6,14,16,5,10,18
absolut,69,5,14,10,4,18,18
von,69,8,19,24,3,6,9
einladung,68,22,17,10,1,7,11
person,68,6,12,19,4,14,13
demokratisch,68,8,19,16,4,9,12
angesichts,68,7,21,30,2,2,6
tatsächlich,67,6,11,19,8,13,10
aussage,67,7,11,15,11,8,15
gerecht,67,2,12,37,1,11,4
behaupten,67,6,8,24,7,7,15
drucken,67,2,12,27,4,12,10
schlecht,67,5,19,18,4,11,10
regieren,66,9,16,14,4,16,7
kritisch,66,7,13,14,5,11,16
stadt,66,10,25,13,2,9,7
ausbau,66,6,34,11,0,11,4
noch,66,5,14,14,3,17,13
spielen,66,9,13,17,6,9,12
gefahr,66,2,14,17,4,17,12
per,66,10,12,17,7,11,9
retten,66,7,14,21,4,18,2
werfen,66,7,12,20,4,7,16
vorbei,66,8,13,17,3,9,16
kommentar,65,7,7,13,8,16,14
kämpfen,65,7,15,20,3,15,5
impfungen,65,9,4,11,1,24,16
16,65,6,19,14,5,11,10
übernehmen,65,13,15,11,7,9,10
bedeuten,65,6,15,21,5,9,9
direkt,65,14,11,15,10,4,11
damit,65,9,10,19,5,11,11
bverfg,65,2,16,17,9,2,19
blicken,65,8,21,14,1,5,16
transparenz,65,9,12,20,1,7,16
opposition,65,7,7,6,8,15,22
wahlprogramm,64,6,20,13,2,5,18
veranstaltung,64,3,16,22,1,6,16
freue,64,13,16,4,0,14,17
gericht,64,3,7,21,8,11,14
strategie,64,6,7,11,2,17,21
grundrechte,64,1,3,14,10,6,30
maske,64,12,2,14,6,17,13
legen,64,8,9,13,4,14,16
noafd,64,8,16,22,0,13,5
rassismus,64,3,13,29,7,11,1
daher,64,7,10,7,2,24,14
gg,63,5,13,28,4,6,7
reichen,63,3,15,22,2,13,8
info,63,5,18,10,0,11,19
sinnvoll,63,8,4,28,2,8,13
schlimm,63,9,9,10,8,18,9
tag,63,15,16,10,4,14,4
etc,62,9,17,5,7,8,16
obwohl,62,6,13,17,9,9,8
komplett,62,9,16,15,4,5,13
beenden,62,5,12,14,7,6,18
trotzen,61,6,16,15,9,6,9
scheitern,61,6,12,12,6,6,19
schließen,61,5,14,11,4,10,17
urteilen,61,5,8,15,7,12,14
ob,61,10,16,12,7,7,9
digitale,61,8,18,3,0,10,22
wohnen,60,13,22,14,0,6,5
erinnern,60,5,9,22,8,11,5
gasen,60,10,15,16,2,4,13
solidarität,60,4,15,23,0,10,8
erneut,60,2,13,19,4,6,16
spannen,60,7,15,18,1,11,8
pflege,60,7,22,11,0,19,1
welle,60,6,9,7,0,31,7
suchen,60,9,12,7,6,15,11
berichten,60,6,9,13,3,6,23
streiten,60,4,16,14,1,9,16
habeck,60,7,14,12,2,13,12
aus,60,6,14,14,5,8,13
schreiten,59,4,6,12,4,16,17
leisten,59,15,11,8,4,12,9
global,59,12,12,16,1,9,9
mitglied,59,14,9,11,5,8,12
testen,59,6,9,6,2,22,14
lieber,59,17,12,8,1,9,12
natürlich,59,13,12,8,4,4,18
heutig,59,9,12,5,10,12,11
liefern,59,9,11,10,6,13,10
