hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
einfach,19,0,7,6,1,3,2
leavenoonebehind,19,0,6,13,0,0,0
lassen,19,1,6,5,0,4,3
urteilen,19,2,4,0,1,11,1
gewalt,19,1,7,5,0,4,2
uefa,19,1,4,4,1,5,4
kampf,19,2,3,8,0,5,1
gesetz,19,0,8,8,0,3,0
politik,19,1,6,10,0,1,1
kind,19,1,4,10,1,3,0
mit,19,3,6,6,0,3,1
thema,19,3,3,1,2,6,4
regime,19,1,6,4,0,6,2
reden,19,0,5,8,2,3,1
afd,19,0,4,2,13,0,0
aber,18,0,5,3,4,5,1
karatepe,18,0,1,16,0,1,0
stellen,18,1,5,7,1,2,2
diese,18,1,3,8,0,6,0
europarat,18,4,1,2,0,8,3
frontex,18,0,2,9,0,7,0
erdogan,18,0,9,7,0,1,1
sanktion,17,4,5,3,0,0,5
lagern,17,0,2,14,0,1,0
leben,17,0,2,9,1,3,2
freilassen,17,4,3,2,0,6,2
menschenrechtsverletzungen,17,3,6,1,0,5,2
union,17,0,5,8,2,1,1
spd,17,1,3,5,3,5,0
stark,16,1,6,3,0,2,4
cdu,16,0,2,5,5,4,0
welt,16,1,4,3,0,6,2
geben,16,0,4,7,1,3,1
schützen,16,1,6,2,0,3,4
gleich,16,0,9,3,0,4,0
navalny,16,3,0,0,0,9,4
moria,16,0,3,12,0,1,0
hongkong,16,1,5,0,0,2,8
nehmen,16,1,1,6,1,5,2
sitzen,15,1,2,3,2,2,5
egal,15,1,5,3,2,4,0
grün,15,0,10,3,2,0,0
frauenrechte,15,0,10,2,0,3,0
mutig,15,2,6,1,1,2,3
freilassung,15,2,5,2,0,5,1
meine,15,0,1,6,3,4,1
überall,15,0,3,5,0,4,3
stimmen,15,0,4,4,3,2,2
haft,15,1,1,3,0,2,8
im,15,0,3,6,3,2,1
mal,15,0,5,7,0,3,0
migration,14,0,1,0,3,7,3
2021,14,1,2,3,6,2,0
tritt,14,1,4,3,1,3,2
nach,14,1,3,0,0,2,8
seite,14,1,3,2,0,7,1
un,14,1,3,5,1,1,3
all,14,0,1,6,1,5,1
eine,14,0,3,5,1,1,4
gespräch,14,0,2,9,0,2,1
beschließen,14,2,3,2,0,7,0
diskriminierung,13,1,6,1,0,3,2
gerechtigkeit,13,0,7,5,0,1,0
sicherheit,13,2,4,2,0,5,0
gerichtshof,13,1,0,3,2,7,0
wie,13,2,5,3,2,1,0
hören,13,0,2,7,0,4,0
sein,13,1,4,2,0,5,1
enden,13,0,1,7,0,5,0
schaffen,13,0,2,8,0,2,1
treten,13,1,5,3,2,0,2
zeichen,13,1,3,4,0,2,3
staat,13,0,6,5,0,1,1
halten,13,0,2,4,1,4,2
vielfalt,13,0,5,2,0,5,1
pushbacks,13,0,0,9,0,4,0
bundestagswahl,12,0,9,2,1,0,0
verbrechen,12,1,4,0,1,5,1
lgbti,12,0,1,2,0,8,1
gefangene,12,0,2,3,0,6,1
wirksam,12,2,3,4,0,2,1
minderheit,12,2,6,2,0,1,1
klima,12,3,5,1,0,1,2
kein,12,0,6,4,1,1,0
bekommen,12,1,0,4,3,2,2
lage,12,1,2,5,0,4,0
tb,12,0,0,0,0,0,12
verhandelbar,12,0,5,1,0,4,2
frage,12,0,4,6,0,1,1
auch,12,2,2,5,1,2,0
drohen,12,0,1,1,0,3,7
schluss,11,0,0,3,0,3,5
grund,11,1,3,6,0,1,0
international,11,1,3,1,0,5,1
konsequent,11,1,2,4,3,1,0
mittelmeer,11,0,3,7,0,1,0
schreiten,11,2,4,1,0,3,1
sozial,11,0,1,8,0,1,1
situation,11,2,3,4,0,2,0
verletzen,11,0,4,2,0,3,2
frei,11,2,2,2,1,2,2
eintreten,11,3,4,1,0,1,2
klar,11,1,4,1,0,1,4
nur,11,1,1,3,2,4,0
zeit,11,0,1,3,1,5,1
unterstützung,11,1,3,2,0,5,0
wahl,11,2,2,0,1,2,4
rechtsstaat,11,0,1,2,0,2,6
gestern,11,0,2,7,0,1,1
ungarn,11,0,6,1,0,3,1
sterben,11,1,2,8,0,0,0
geflüchtet,11,0,0,9,0,2,0
beispiel,11,1,3,2,0,2,3
gerichtshofs,11,0,5,0,0,6,0
gerade,11,2,0,6,0,2,1
global,11,2,3,0,0,5,1
zum,11,1,4,3,1,1,1
fall,10,0,2,0,0,6,2
erfolgen,10,2,4,1,0,3,0
reform,10,1,2,2,0,3,2
humanitär,10,1,3,4,0,2,0
unverhandelbar,10,0,1,7,0,1,1
drucken,10,1,4,2,0,1,2
teilen,10,1,1,4,1,3,0
debatte,10,1,1,3,1,1,3
folgen,10,0,3,3,2,2,0
stoppen,10,0,6,4,0,0,0
regenbogenfarben,10,0,2,1,1,3,3
verantwortung,10,0,5,0,0,4,1
außengrenzen,10,0,5,4,0,1,0
deutlich,10,0,2,6,0,2,0
seehofer,10,0,3,5,1,1,0
werten,10,2,2,0,0,3,3
umsetzen,10,0,2,2,0,6,0
initiative,10,1,1,5,0,1,2
rechte,10,0,1,2,0,7,0
linke,10,0,0,10,0,0,0
tun,10,0,2,1,2,5,0
wirtschaft,10,1,1,4,0,4,0
klimagerechtigkeit,10,0,0,10,0,0,0
mehr,10,2,1,2,0,3,2
haltung,10,0,4,1,0,2,3
am,10,1,4,2,0,3,0
massiv,10,1,2,3,1,1,2
sofort,10,2,3,3,1,1,0
verteidigen,10,0,4,3,0,1,2
neu,10,0,3,3,1,1,2
assange,10,0,4,4,0,2,0
geflüchtete,10,0,4,6,0,0,0
ausschuss,10,0,1,4,0,3,2
retten,10,0,2,6,0,0,2
arbeit,10,1,3,4,0,2,0
denn,10,0,6,3,0,1,0
schwer,9,0,3,2,0,2,2
schweigen,9,1,2,5,1,0,0
engagement,9,0,2,1,0,4,2
putin,9,2,3,2,0,1,1
damit,9,0,1,3,0,3,2
vor,9,1,4,2,1,0,1
bei,9,0,1,4,1,3,0
statement,9,0,3,0,1,3,2
covid19,9,1,4,1,3,0,0
pressefreiheit,9,0,3,4,0,1,1
migrationspolitik,9,0,2,5,1,0,1
politische,9,1,2,0,1,2,3
wort,9,0,1,5,2,1,0
freuen,9,0,0,5,0,3,1
unterstützen,9,4,1,3,1,0,0
profit,9,0,0,9,0,0,0
freie,9,0,1,2,0,1,5
verpflichten,9,0,1,1,0,6,1
einhaltung,9,0,0,6,0,3,0
heutige,9,0,2,1,0,6,0
internationale,9,0,3,2,0,4,0
lässt,9,1,2,4,1,1,0
letzt,9,0,4,2,0,2,1
verstoßen,9,1,3,3,0,1,1
mitglied,9,3,1,3,0,1,1
finden,9,0,3,3,0,3,0
foltern,9,0,3,2,0,3,1
kritik,9,0,2,2,0,3,2
dringen,9,0,4,1,0,0,4
10,9,2,2,0,2,3,0
verfolgung,9,1,2,4,2,0,0
etc,9,1,1,0,1,4,2
journalist,9,0,2,2,1,1,3
verhindern,9,0,4,2,1,2,0
saudi,9,0,0,2,0,3,4
beenden,9,1,2,5,0,0,1
toleranz,9,2,0,1,0,2,4
viel,9,1,2,2,0,4,0
sagen,9,0,1,6,2,0,0
verdienen,8,0,3,0,0,4,1
zielen,8,0,1,2,0,2,3
kinderarbeit,8,0,0,3,0,5,0
herzliche,8,0,1,2,1,4,0
herausforderung,8,2,2,1,0,3,0
helfen,8,3,2,1,0,2,0
familie,8,1,1,4,1,1,0
alexej,8,2,1,0,0,1,4
uhr,8,1,0,2,1,4,0
respekt,8,0,2,1,0,5,0
unterdrückung,8,0,2,1,0,2,3
gesellschaft,8,1,3,1,0,3,0
ausbeutung,8,0,2,3,1,2,0
pol,8,0,3,2,0,2,1
lang,8,1,0,2,0,4,1
verurteilung,8,0,0,0,0,3,5
geld,8,1,0,2,1,3,1
gehören,8,1,1,1,0,5,0
starke,8,0,1,2,0,1,4
lgbtiq,8,1,6,1,0,0,0
stärken,8,0,3,0,0,3,2
kritisieren,8,0,2,4,0,1,1
da,8,1,3,1,0,1,2
kriegen,8,0,1,4,1,2,0
nicht,8,0,2,3,0,3,0
dank,8,1,1,2,0,3,1
katar,8,1,0,1,3,2,1
merkel,8,0,1,2,4,1,0
umsetzung,8,0,2,1,0,4,1
versuchen,8,1,1,5,0,1,0
bureg,8,0,1,7,0,0,0
berichten,8,0,1,6,0,1,0
ander,8,2,0,3,0,3,0
angst,8,0,2,2,0,1,3
iran,8,1,4,0,0,3,0
sehen,8,1,2,0,0,3,2
peking,8,2,6,0,0,0,0
niemals,8,1,3,1,0,2,1
abschieben,8,0,1,1,4,2,0
berlin,8,0,0,4,2,2,0
sichern,8,0,2,2,0,2,2
70,7,1,1,1,0,2,2
lukaschenko,7,1,0,1,0,2,3
entlang,7,0,2,0,0,5,0
kraft,7,0,1,3,0,2,1
immer,7,0,2,1,2,2,0
aktivist,7,0,2,1,0,0,4
systematisch,7,0,1,6,0,0,0
bringen,7,0,2,5,0,0,0
waffe,7,0,0,7,0,0,0
aktuell,7,1,2,1,1,1,1
fair,7,3,0,1,0,3,0
universell,7,0,5,0,0,2,0
wirtschaftlich,7,1,2,3,0,0,1
auf,7,1,3,3,0,0,0
präsident,7,0,3,2,0,1,1
breg,7,0,2,1,0,0,4
fragen,7,0,2,2,2,1,0
trotz,7,0,4,2,1,0,0
wirhabenplatz,7,0,1,6,0,0,0
entscheidung,7,0,3,2,0,1,1
menschlichkeit,7,0,3,1,0,2,1
interview,7,2,1,2,1,0,1
aus,7,1,1,2,1,0,2
genau,7,0,2,0,1,3,1
link,7,1,2,2,1,1,0
bedingung,7,0,1,4,1,0,1
weiterhin,7,1,1,3,0,1,1
umgehen,7,1,1,1,0,2,2
abend,7,1,2,3,0,1,0
straße,7,0,1,4,1,1,0
umgang,7,2,1,2,0,1,1
seenotrettung,7,0,3,4,0,0,0
einig,7,0,2,4,0,1,0
rassismus,7,0,1,3,0,3,0
polizei,7,0,0,4,3,0,0
griechenland,7,0,0,6,0,0,1
the,7,5,0,0,0,2,0
zivilgesellschaft,7,0,2,1,0,4,0
austausch,7,1,1,0,0,4,1
liberale,7,1,0,0,0,1,5
umweltschutz,7,2,4,1,0,0,0
antwort,7,0,3,1,1,0,2
interesse,7,1,1,3,0,1,1
wo,7,0,1,5,0,0,1
konsequenz,7,0,1,2,0,3,1
btw21,7,0,2,4,0,1,0
folge,7,0,3,2,0,1,1
humanrights,7,1,1,0,1,3,1
einstehen,7,1,1,0,0,4,1
20,7,1,0,6,0,0,0
solange,7,0,1,4,1,0,1
hdp,7,0,0,3,0,3,1
als,7,3,1,2,0,1,0
zusammenarbeit,7,1,2,1,0,1,2
taliban,7,1,2,3,0,1,0
arabien,7,0,0,2,0,1,4
verfolgen,7,0,2,1,2,2,0
weg,7,0,0,2,1,3,1
nutzen,7,0,1,3,1,1,1
vorgehen,7,1,2,1,0,2,1
gut,7,1,2,3,1,0,0
grüne,7,1,4,1,0,1,0
lieferkette,7,1,2,1,0,3,0
jetzt,7,1,1,4,0,1,0
selbstbestimmung,7,0,4,1,0,1,1
missachtet,7,0,2,3,0,0,2
meinungsfreiheit,7,0,1,0,2,2,2
erneut,7,0,1,2,1,2,1
verpflichtung,6,0,3,0,0,3,0
freiheitsrechte,6,0,2,0,0,0,4
peitschenhiebe,6,0,0,0,0,0,6
partei,6,0,0,5,1,0,0
weder,6,1,1,2,0,2,0
blockieren,6,0,4,1,0,1,0
fdp,6,0,1,1,1,0,3
friede,6,0,2,2,0,2,0
30,6,1,0,3,1,1,0
tag,6,2,2,0,0,1,1
öffentlich,6,1,2,0,0,1,2
türkisch,6,0,3,1,0,1,1
noafd,6,0,3,3,0,0,0
treffen,6,0,1,0,0,3,2
freeraif,6,0,0,0,0,0,6
erreichen,6,0,1,2,1,2,0
co,6,0,1,4,0,1,0
autoritär,6,0,1,0,0,2,3
systematische,6,1,1,1,0,0,3
freiheits,6,0,1,0,0,1,4
hand,6,0,2,2,0,0,2
ignorieren,6,0,2,1,1,2,0
illegal,6,0,0,3,3,0,0
region,6,1,4,0,0,1,0
nein,6,0,1,3,0,1,1
blicken,6,3,1,0,0,1,1
krise,6,0,2,4,0,0,0
hilfe,6,0,1,1,0,4,0
signal,6,1,1,0,0,3,1
sicher,6,0,2,2,0,2,0
verhaften,6,0,0,0,1,0,5
verletzung,6,2,0,3,0,1,0
abschottung,6,0,1,5,0,0,0
maas,6,0,2,3,1,0,0
entwicklung,6,1,1,2,1,1,0
idee,6,1,2,1,0,2,0
nato,6,1,1,3,0,0,1
regel,6,0,1,1,1,2,1
dielinke,6,1,0,5,0,0,0
inakzeptabel,6,3,0,3,0,0,0
opfern,6,0,0,3,1,2,0
egmr,6,1,0,2,0,2,1
denken,6,1,2,0,2,1,0
alle,6,0,0,1,0,3,2
diskutieren,6,2,3,0,0,1,0
doch,6,0,2,3,0,1,0
jed,6,1,1,0,1,2,1
nachricht,6,0,3,1,0,2,0
dokumentieren,6,0,1,3,0,1,1
lieferketten,6,0,2,2,0,2,0
sache,6,0,1,0,1,3,1
beziehung,6,0,2,1,0,1,2
einschränken,6,0,1,1,2,1,1
leggeri,6,0,0,6,0,0,0
dafür,6,1,1,1,0,1,2
950,6,0,0,0,0,0,6
beid,6,1,3,1,0,1,0
ab,6,0,0,4,0,1,1
gerne,6,0,2,2,1,1,0
warum,6,0,1,2,1,1,1
menschenrechtsrat,6,2,0,0,0,3,1
parlament,6,0,1,2,0,2,1
über,6,0,2,2,0,1,1
wann,6,1,2,1,2,0,0
stadt,6,0,2,2,0,2,0
stadion,6,0,2,1,0,0,3
glückwunsch,6,0,2,1,1,2,0
münchen,6,0,2,1,0,1,2
bewegung,6,0,0,5,0,1,0
mut,6,4,0,1,0,1,0
bürger,6,0,3,1,1,0,1
raus,6,0,0,6,0,0,0
sorgen,6,0,1,2,0,3,0
grundgesetz,6,0,2,0,3,1,0
grundrechte,6,0,0,1,4,1,0
können,6,0,1,5,0,0,0
voll,6,1,4,1,0,0,0
spielen,6,0,3,1,0,2,0
aserbaidschan,6,1,0,2,0,3,0
hab,6,1,1,1,0,3,0
via,5,0,2,0,3,0,0
betroffene,5,0,1,3,0,1,0
verbot,5,0,1,2,0,1,1
deshalb,5,0,0,1,0,3,1
bitter,5,1,2,0,0,2,0
verhältnis,5,0,0,3,0,1,1
digital,5,0,1,0,0,2,2
cl,5,0,0,0,0,0,5
deutsche,5,1,1,0,2,1,0
vergessen,5,1,1,2,0,1,0
erdoğan,5,0,1,1,0,2,1
um,5,0,1,1,1,2,0
dass,5,1,1,0,0,3,0
verurteilen,5,0,2,1,0,1,1
erhalten,5,0,0,1,3,0,1
universellen,5,1,0,3,0,1,0
erinnern,5,0,1,1,1,1,1
bekenntnis,5,0,0,2,0,2,1
unterdrücken,5,0,1,0,0,3,1
dankbar,5,1,2,0,0,0,2
dar,5,0,1,3,0,1,0
belegen,5,1,3,0,0,1,0
bild,5,0,2,2,0,1,0
einhalten,5,0,1,1,0,3,0
erwartung,5,0,0,1,0,2,2
einfordern,5,1,1,0,0,0,3
demokrat,5,0,2,2,0,0,1
bericht,5,0,2,0,1,2,0
demonstrant,5,3,0,0,0,1,1
demonstrieren,5,1,1,0,0,1,2
durch,5,0,0,3,0,1,1
bosnien,5,0,1,4,0,0,0
erwarten,5,0,3,2,0,0,0
dt,5,0,0,2,3,0,0
verbieten,5,0,1,2,1,1,0
demo,5,0,0,5,0,0,0
notwendig,5,2,1,1,0,0,1
euro2020,5,1,2,1,1,0,0
hintergrund,5,2,2,1,0,0,0
medium,5,0,0,0,3,2,0
meist,5,0,0,3,1,1,0
abgeordnete,5,0,1,3,0,1,0
menschenrechtsausschuss,5,0,1,1,0,1,2
selbstverständlichkeit,5,0,1,1,0,2,1
wünsche,5,0,2,2,0,1,0
politiker,5,0,2,0,2,1,0
million,5,0,0,1,2,2,0
wählen,5,0,3,2,0,0,0
hier,5,0,3,0,0,2,0
